Date,Retail_Category,Sales_Amount,Profit_Margin,Inventory_Turnover,Cost_of_Goods_Sold,Quarter,Year
2024-04-14,Clothing,31660,9.659414325896927,5.84675158961592,28601.82942442103,2024Q2,2024
2024-04-14,Electronics,16537,16.453376104363283,0.8717937172474666,13816.105193621444,2024Q2,2024
2024-04-15,Food,23995,15.014116489701749,4.545913187118781,20392.362748296066,2024Q2,2024
2024-04-15,Clothing,29257,7.9368744107784845,3.4003204695842824,26934.90865363854,2024Q2,2024
2024-04-15,Electronics,29814,10.499216749113542,0.9856060363843402,26683.76351841929,2024Q2,2024
2024-04-16,Food,1593,33.36026986428037,2.960410208520312,1061.5709010620137,2024Q2,2024
2024-04-16,Clothing,44720,19.45869808361013,6.291514403896072,36018.07021700955,2024Q2,2024
2024-04-16,Electronics,24678,2.6329201050018103,2.1718511558378153,24028.24797648765,2024Q2,2024
2024-04-17,Food,34084,27.45176366008504,8.562329073904557,24727.340874096615,2024Q2,2024
2024-04-17,Clothing,29761,16.119318400247707,4.1672255417499855,24963.72965090228,2024Q2,2024
2024-04-17,Electronics,20757,4.060070997888888,4.295732268230601,19914.251062968204,2024Q2,2024
2024-04-18,Food,12840,17.93147935892169,9.77988867562955,10537.598050314455,2024Q2,2024
2024-04-18,Clothing,38117,17.87221503459348,2.9727612816498636,31304.647795264,2024Q2,2024
2024-04-18,Electronics,42601,12.768130660618832,0.7831612473899024,37161.64865726977,2024Q2,2024
2024-04-19,Food,36667,17.25920531215051,10.881233269697269,30338.567188193774,2024Q2,2024
2024-04-19,Clothing,12392,17.085203617829208,6.845526083683267,10274.801567678604,2024Q2,2024
2024-04-19,Electronics,43115,14.043634205215616,2.447715840806249,37060.087112421286,2024Q2,2024
2024-04-20,Food,44771,12.327678912709752,6.94734844777199,39251.77487399072,2024Q2,2024
2024-04-20,Clothing,33259,15.901517057366785,3.599138475420653,27970.31444189038,2024Q2,2024
2024-04-20,Electronics,36378,8.0015904850936,2.5848729459362163,33467.18141333265,2024Q2,2024
2024-04-21,Food,2812,34.22419655205749,11.364237704128378,1849.6155929561435,2024Q2,2024
2024-04-21,Clothing,22829,10.068556056701444,1.9334926233407126,20530.449337815626,2024Q2,2024
2024-04-21,Electronics,44201,16.445268912575433,3.9166750019478194,36932.02668795254,2024Q2,2024
2024-04-22,Food,23466,21.77041048414745,4.389832908052864,18357.35547578996,2024Q2,2024
2024-04-22,Clothing,10249,14.810088768836943,4.927242024223403,8731.114002081902,2024Q2,2024
2024-04-22,Electronics,20180,10.745839034618736,2.300583199062458,18011.48968281394,2024Q2,2024
2024-04-23,Food,35993,30.69812386363281,9.826809203315191,24943.824277762644,2024Q2,2024
2024-04-23,Clothing,43796,16.428805092723586,4.15041325623038,36600.84052159078,2024Q2,2024
2024-04-23,Electronics,34300,16.95715264710082,3.856331422703256,28483.696642044415,2024Q2,2024
2024-04-24,Food,23869,21.814396326096393,10.835369781253895,18662.121740924053,2024Q2,2024
2024-04-24,Clothing,13620,18.682157894040024,3.3401281534149874,11075.49009483175,2024Q2,2024
2024-04-24,Electronics,21960,17.15044639136827,1.5387790840876763,18193.76197245553,2024Q2,2024
2024-04-25,Food,20593,27.346913383040395,4.016511189347681,14961.450127030492,2024Q2,2024
2024-04-25,Clothing,44205,11.87634809568246,3.842628569060161,38955.06032430357,2024Q2,2024
2024-04-25,Electronics,42469,7.529922702412632,3.023878513438528,39271.11712751238,2024Q2,2024
2024-04-26,Food,17428,14.669313205778234,10.396835148354453,14871.43209449697,2024Q2,2024
2024-04-26,Clothing,36398,10.960925754771496,3.385501641090432,32408.44224377827,2024Q2,2024
2024-04-26,Electronics,3006,15.374214530019877,0.9949768829409248,2543.8511112276024,2024Q2,2024
2024-04-27,Food,21113,15.205795215205361,4.879587994122753,17902.60045621369,2024Q2,2024
2024-04-27,Clothing,5636,9.754455561289534,2.310823667890859,5086.238884565722,2024Q2,2024
2024-04-27,Electronics,28402,2.3369245369011207,0.7420592288767085,27738.266693029345,2024Q2,2024
2024-04-28,Food,1512,11.963406069819968,5.885844990571814,1331.113300224322,2024Q2,2024
2024-04-28,Clothing,8719,8.8788205337654,5.4921032409176345,7944.855637660995,2024Q2,2024
2024-04-28,Electronics,12814,14.682599628025873,2.9548320074906385,10932.571683664764,2024Q2,2024
2024-04-29,Food,43080,11.907561354351989,9.460651746772667,37950.22256854516,2024Q2,2024
2024-04-29,Clothing,11935,11.519179083775724,2.0829236407178273,10560.185976351368,2024Q2,2024
2024-04-29,Electronics,29787,14.940687571083103,1.61165898132723,25336.617393201475,2024Q2,2024
2024-04-30,Food,44505,24.66919769611478,6.734433298577257,33525.97356534412,2024Q2,2024
2024-04-30,Clothing,39879,7.612630308723197,6.205191469557757,36843.15915918427,2024Q2,2024
2024-04-30,Electronics,26343,11.453053998328123,2.5725140520899226,23325.921985220422,2024Q2,2024
2024-05-01,Food,30297,33.31928199765237,3.244107023917575,20202.25713317126,2024Q2,2024
2024-05-01,Clothing,9022,17.401864173599453,1.3179782749166302,7452.003814257857,2024Q2,2024
2024-05-01,Electronics,10972,4.167912302861517,2.345522806981091,10514.696662130034,2024Q2,2024
2024-05-02,Food,31008,23.181378748766925,11.33376958179185,23819.91807758235,2024Q2,2024
2024-05-02,Clothing,8946,9.637496175897379,3.8885982237348804,8083.829592104221,2024Q2,2024
2024-05-02,Electronics,24171,14.842499906435517,1.5631651086215437,20583.419347615472,2024Q2,2024
2024-05-03,Food,1756,20.099407082577088,6.871113240431592,1403.0544116299463,2024Q2,2024
2024-05-03,Clothing,31402,13.843918314752528,5.127143951745137,27054.73277080141,2024Q2,2024
2024-05-03,Electronics,35512,4.09623389840745,2.9437330604902394,34057.345417997545,2024Q2,2024
2024-05-04,Food,30243,22.439152084718145,3.97100547539216,23456.727235018694,2024Q2,2024
2024-05-04,Clothing,3902,13.869634838445549,1.277774832458314,3360.806848603855,2024Q2,2024
2024-05-04,Electronics,29682,11.970758792514996,0.8902708319102111,26128.8393752057,2024Q2,2024
2024-05-05,Food,24120,14.565628256327528,7.952764162801548,20606.7704645738,2024Q2,2024
2024-05-05,Clothing,34124,14.708583761386752,1.2521922122428835,29104.842877264386,2024Q2,2024
2024-05-05,Electronics,3195,8.50916235837544,2.394250055315491,2923.1322626499045,2024Q2,2024
2024-05-06,Food,2903,10.82369670613825,8.10621035630215,2588.7880846208063,2024Q2,2024
2024-05-06,Clothing,1510,15.51594753422596,2.9971132771690234,1275.709192233188,2024Q2,2024
2024-05-06,Electronics,41732,17.913506995551042,2.479746128622983,34256.33526061664,2024Q2,2024
2024-05-07,Food,33883,27.231983030645925,3.7074748308220338,24655.987189726242,2024Q2,2024
2024-05-07,Clothing,15239,10.2632126664535,3.0566388178342265,13674.989021759151,2024Q2,2024
2024-05-07,Electronics,20920,2.6985748594081365,1.5228692127330345,20355.458139411818,2024Q2,2024
2024-05-08,Food,40140,34.19349886647714,5.554647407779778,26414.729554996073,2024Q2,2024
2024-05-08,Clothing,18857,21.30341099154042,4.757730709828592,14839.815789325221,2024Q2,2024
2024-05-08,Electronics,23034,9.776707175754467,3.1899926174767748,20782.033269136715,2024Q2,2024
2024-05-09,Food,9189,32.03714548972276,6.45117971582634,6245.106700949375,2024Q2,2024
2024-05-09,Clothing,38912,20.610845601459282,3.566634677296336,30891.907759560163,2024Q2,2024
2024-05-09,Electronics,37802,4.535239042892208,3.671939677309441,36087.58893700589,2024Q2,2024
2024-05-10,Food,7975,30.109360353442515,3.125383511949961,5573.77851181296,2024Q2,2024
2024-05-10,Clothing,31045,16.91719154061569,1.8569645677751776,25793.05788621586,2024Q2,2024
2024-05-10,Electronics,34376,3.959702669604756,2.682740841498161,33014.81261029667,2024Q2,2024
2024-05-11,Food,32115,24.59816347994353,3.283116084180412,24215.299798416137,2024Q2,2024
2024-05-11,Clothing,26353,9.728441887631483,3.0821385651798945,23789.263709352475,2024Q2,2024
2024-05-11,Electronics,37190,14.03736284764616,4.155205788443894,31969.504756960392,2024Q2,2024
2024-05-12,Food,15395,26.78261058910699,4.0407420378748355,11271.817099806978,2024Q2,2024
2024-05-12,Clothing,33531,5.086339820587363,6.523000127283932,31825.499394758852,2024Q2,2024
2024-05-12,Electronics,1864,12.020148394598827,3.209308709736097,1639.944433924678,2024Q2,2024
2024-05-13,Food,8936,29.356278692516774,8.733928313549264,6312.722936036701,2024Q2,2024
2024-05-13,Clothing,14138,9.50187747023142,6.614840233467259,12794.624563258682,2024Q2,2024
2024-05-13,Electronics,19070,12.01756963179275,4.0756831098670565,16778.249471217125,2024Q2,2024
2024-05-14,Food,5960,11.928609352151526,5.4088612445797715,5249.054882611769,2024Q2,2024
2024-05-14,Clothing,23086,6.767309390510623,6.781718835436265,21523.698954106716,2024Q2,2024
2024-05-14,Electronics,34385,15.127504261773655,2.8788469538745654,29183.40765958913,2024Q2,2024
2024-05-15,Food,5977,21.545162039050464,5.487124005208351,4689.245664925954,2024Q2,2024
2024-05-15,Clothing,24896,17.530079799950975,1.6065885855511635,20531.711333004205,2024Q2,2024
2024-05-15,Electronics,39597,12.067507088132674,3.3273203925056847,34818.629218312104,2024Q2,2024
2024-05-16,Food,6692,25.275585288548108,8.429824692514568,5000.557832490361,2024Q2,2024
2024-05-16,Clothing,5270,12.790306351005814,2.7220132738380434,4595.950855301993,2024Q2,2024
2024-05-16,Electronics,19763,16.479390082718623,3.7896175873178466,16506.178137952316,2024Q2,2024
2024-05-17,Food,26862,30.19348233001786,5.885709743349089,18751.4267765106,2024Q2,2024
2024-05-17,Clothing,21640,21.8586643866765,5.6685392561955545,16909.785026723206,2024Q2,2024
2024-05-17,Electronics,14279,8.364373624496634,1.8663508036072294,13084.651090158126,2024Q2,2024
2024-05-18,Food,11295,20.239023181562732,9.910798225482164,9009.002331642489,2024Q2,2024
2024-05-18,Clothing,39071,8.877706424340548,6.548895245298189,35602.39132294591,2024Q2,2024
2024-05-18,Electronics,37450,4.812541053286109,1.165236855727052,35647.70337554435,2024Q2,2024
2024-05-19,Food,30881,25.126781335943594,7.818960052534962,23121.59865564726,2024Q2,2024
2024-05-19,Clothing,4148,17.87622675734652,5.593780680173554,3406.4941141052664,2024Q2,2024
2024-05-19,Electronics,8907,15.00372646887487,2.71286524776996,7570.618083417316,2024Q2,2024
2024-05-20,Food,30980,15.61398673172241,6.922303832011057,26142.786910512397,2024Q2,2024
2024-05-20,Clothing,16821,19.874790696895072,1.6798821602250151,13477.86145687528,2024Q2,2024
2024-05-20,Electronics,6393,9.851109534831744,2.3105846001646104,5763.218567438206,2024Q2,2024
2024-05-21,Food,5882,20.508332735796063,11.46375488366939,4675.699868480476,2024Q2,2024
2024-05-21,Clothing,31677,7.903060420056727,2.74981739381923,29173.54755073863,2024Q2,2024
2024-05-21,Electronics,18179,15.668128984863031,3.648378237228521,15330.69083184175,2024Q2,2024
2024-05-22,Food,34592,27.86755790955644,11.408193846103993,24952.054367926237,2024Q2,2024
2024-05-22,Clothing,35254,14.326783188307921,6.845686890329051,30203.235854793926,2024Q2,2024
2024-05-22,Electronics,43496,4.105044906229674,1.778879131936149,41710.469667586345,2024Q2,2024
2024-05-23,Food,21297,16.379555719355764,10.655467399683499,17808.646018448802,2024Q2,2024
2024-05-23,Clothing,17605,6.87030125916824,6.6950823887468,16395.48346332343,2024Q2,2024
2024-05-23,Electronics,14061,10.98534977547053,0.8852557869653073,12516.349968071088,2024Q2,2024
2024-05-24,Food,13911,17.117194038606794,10.932279130192573,11529.82713728941,2024Q2,2024
2024-05-24,Clothing,31863,13.04839387109883,4.756388092310079,27705.390260851782,2024Q2,2024
2024-05-24,Electronics,26517,14.058888248687849,4.375637721983854,22789.004603095444,2024Q2,2024
2024-05-25,Food,16667,10.561231210783117,8.19891498650136,14906.759594098778,2024Q2,2024
2024-05-25,Clothing,29939,9.83670331562155,1.4729549476862949,26993.989394336062,2024Q2,2024
2024-05-25,Electronics,24194,15.80433243934761,1.2353203524618368,20370.299809624237,2024Q2,2024
2024-05-26,Food,23891,18.061245242766237,6.682106399433569,19575.987899050717,2024Q2,2024
2024-05-26,Clothing,16582,9.509846514462891,6.442927778101358,15005.077250971763,2024Q2,2024
2024-05-26,Electronics,9878,10.837408215288045,0.7969791362459002,8807.480816493846,2024Q2,2024
2024-05-27,Food,14517,28.00933031830507,6.722559790789015,10450.885517691653,2024Q2,2024
2024-05-27,Clothing,26214,10.53825224367551,5.9386028042862575,23451.502556842905,2024Q2,2024
2024-05-27,Electronics,44705,2.006424704405438,3.7429755598677317,43808.02783589555,2024Q2,2024
2024-05-28,Food,14592,14.787240372702987,6.169245755341351,12434.245884815182,2024Q2,2024
2024-05-28,Clothing,26715,11.034916968837011,3.060130556908905,23767.021931775194,2024Q2,2024
2024-05-28,Electronics,14591,3.9725428392386046,1.1750651418521145,14011.366274326696,2024Q2,2024
2024-05-29,Food,2059,11.79329344537271,8.768763734875872,1816.176087959776,2024Q2,2024
2024-05-29,Clothing,21872,6.607457861164601,5.598631675221523,20426.81681660608,2024Q2,2024
2024-05-29,Electronics,34044,11.125000125224064,0.8089485824688909,30256.60495736872,2024Q2,2024
2024-05-30,Food,33207,25.56373490532784,4.47432649385894,24718.050549987784,2024Q2,2024
2024-05-30,Clothing,25484,20.770467205491826,6.7090093918209215,20190.854137352464,2024Q2,2024
2024-05-30,Electronics,5651,15.479425709369202,3.417256679767914,4776.257653163547,2024Q2,2024
2024-05-31,Food,28123,23.68516015003063,3.1104008680688047,21462.02241100689,2024Q2,2024
2024-05-31,Clothing,1756,7.732126936246757,6.87393968847095,1620.223850999507,2024Q2,2024
2024-05-31,Electronics,19566,9.799485367423584,2.020072121681871,17648.632693009902,2024Q2,2024
2024-06-01,Food,36243,25.760440459533857,5.282789432329667,26906.643564251146,2024Q2,2024
2024-06-01,Clothing,23576,20.091775919418698,1.4353971303812314,18839.162909237846,2024Q2,2024
2024-06-01,Electronics,4463,6.1068894664042155,3.384213640246732,4190.44952311438,2024Q2,2024
2024-06-02,Food,33805,29.732266366927618,2.796528823218102,23754.00735466012,2024Q2,2024
2024-06-02,Clothing,34313,12.511433586121454,5.670013430409356,30019.951793594144,2024Q2,2024
2024-06-02,Electronics,24166,7.801331401514833,0.8589808784959396,22280.730253509926,2024Q2,2024
2024-06-03,Food,2136,34.31566511081381,8.264852354091538,1403.017393233017,2024Q2,2024
2024-06-03,Clothing,14525,12.526510771009791,6.703714065494547,12705.524310510827,2024Q2,2024
2024-06-03,Electronics,39591,10.513389183008181,2.4811892134727365,35428.64408855523,2024Q2,2024
2024-06-04,Food,5144,15.196093035491225,10.227365488864457,4362.3129742543315,2024Q2,2024
2024-06-04,Clothing,14001,8.647601941578447,5.4812743780818005,12790.249252159601,2024Q2,2024
2024-06-04,Electronics,27318,3.565712043463201,2.847021386321268,26343.918783966725,2024Q2,2024
2024-06-05,Food,31172,14.709625233371826,3.0343435959941387,26586.715622253334,2024Q2,2024
2024-06-05,Clothing,21784,10.98925103155603,2.5575350951014952,19390.101555285833,2024Q2,2024
2024-06-05,Electronics,30818,16.75179961544276,1.3607134167218171,25655.43039451285,2024Q2,2024
2024-06-06,Food,9338,13.566358786829053,7.336277371381476,8071.173416485903,2024Q2,2024
2024-06-06,Clothing,3345,10.94665702669685,3.664005492426023,2978.8343224569903,2024Q2,2024
2024-06-06,Electronics,44356,11.913091596458553,3.234576237618221,39071.82909147484,2024Q2,2024
2024-06-07,Food,18763,33.51599997965285,5.6285521360837905,12474.392923817737,2024Q2,2024
2024-06-07,Clothing,44108,5.229793618895242,2.1405902173956908,41801.24263057769,2024Q2,2024
2024-06-07,Electronics,26032,4.695048818110644,3.5658119644766604,24809.784891669435,2024Q2,2024
2024-06-08,Food,22101,14.402065825792906,9.308826564792598,18917.99943184151,2024Q2,2024
2024-06-08,Clothing,32282,16.976391818998636,3.832310070080087,26801.681192990858,2024Q2,2024
2024-06-08,Electronics,33087,8.241376620483418,1.3587370818296538,30360.175717580652,2024Q2,2024
2024-06-09,Food,24707,19.330184227628173,7.185851183746865,19931.091382879906,2024Q2,2024
2024-06-09,Clothing,26534,8.21432011423193,6.425264835548546,24354.4123008897,2024Q2,2024
2024-06-09,Electronics,35293,10.306608633192647,1.7624245299997572,31655.488615087317,2024Q2,2024
2024-06-10,Food,36953,25.104348454314795,3.6491262912656772,27676.190115677055,2024Q2,2024
2024-06-10,Clothing,36290,7.781343154343107,3.30404937219736,33466.15056928888,2024Q2,2024
2024-06-10,Electronics,19182,12.934951792862673,3.2671192905368946,16700.817547093084,2024Q2,2024
2024-06-11,Food,40977,14.36966787612895,11.877450816279108,35088.741194398644,2024Q2,2024
2024-06-11,Clothing,36914,14.856029776382643,4.789823944027916,31430.04516834611,2024Q2,2024
2024-06-11,Electronics,15354,3.5158226364695064,4.405896364855793,14814.180592396473,2024Q2,2024
2024-06-12,Food,19324,18.715061736071142,9.357104004723631,15707.501470121613,2024Q2,2024
2024-06-12,Clothing,38360,8.113881966280974,4.617857221604536,35247.51487773462,2024Q2,2024
2024-06-12,Electronics,17335,13.822852738095278,3.7691892924438704,14938.808477851184,2024Q2,2024
2024-06-13,Food,40236,32.375846471335926,9.017230127390965,27209.25441379328,2024Q2,2024
2024-06-13,Clothing,38156,10.123660528028106,4.83070670072413,34293.2160889256,2024Q2,2024
2024-06-13,Electronics,7399,11.158523615484242,2.1776261453871166,6573.380837690321,2024Q2,2024
2024-06-14,Food,43424,24.6269454093304,7.375115155140361,32729.995225452367,2024Q2,2024
2024-06-14,Clothing,40158,21.501356472495797,2.21914842585359,31523.485267775137,2024Q2,2024
2024-06-14,Electronics,43116,3.432323148749477,2.2917352701878992,41636.11955118518,2024Q2,2024
2024-06-15,Food,18440,16.35368200319536,10.338781318783482,15424.381038610776,2024Q2,2024
2024-06-15,Clothing,43821,19.68723197416168,2.9334064949638323,35193.85807660261,2024Q2,2024
2024-06-15,Electronics,27724,3.374566211245128,3.385064649607172,26788.4352635944,2024Q2,2024
2024-06-16,Food,28355,21.096399778514236,4.286149313364745,22373.11584280229,2024Q2,2024
